fips,County,State,County-State,Latitude,Longitude,Region,Dem08,Dem12,Dem16,Rep08,Rep12,Rep16,Total08,Total12,Total16,percentDem08,percentDem12,percentDem16,RorD08,RorD12,RorD16,mfgEmp12,mfgEmp16,DrugFR08,DrugFR12,DrugFR16,Obese08,Obese12,Obese16,Pov08,Pov12,Pov16,medInc08,medInc12,medInc16,incomePercent08,incomePercent12,incomePercent16,pop08,pop12,pop16,popCHG08,popCHG12,popCHG16,intMig08,intMig12,intMig16,domMig08,domMig12,domMig16,netMig08,netMig12,netMig16,civLab08,emp08,unemp08,unempR08,civLab12,emp12,unemp12,unempR12,civLab16,emp16,unemp16,unempR16,college,pctBlack,pctAsian,pctHispanic,pctWhite,pctForeign,empQuoMfg12,empQuoMfg16,empQuoTtl2012,empQuoTtl2016,EmpTtl2012,EmpTtl2016,WageMfg2012,WageMfg2016,WageTtl2012,WageTtl2016,C Pop Density,C Land Area,Ydiscuss,YdiscussOppose,YCO2limits,YCO2limitsOppose,YtrustclimsciSST,YtrustclimsciSSTOppose,Yregulate,YregulateOppose,YsupportRPS,YsupportRPSOppose,Yfundrenewables,YfundrenewablesOppose,Yhappening,YhappeningOppose,Yhuman,YhumanOppose,Yconsensus,YconsensusOppose,Yworried,YworriedOppose,Ypersonal,YpersonalOppose,YharmUS,YharmUSOppose,Ydevharm,YdevharmOppose,Yfuturegen,YfuturegenOppose,Yharmplants,YharmplantsOppose,Ytiming,YtimingOppose
28039,George County,MS,"George County, MS",30.864663,-88.62482,Atlantic-S,1359.000,1532.000,1027.000,8376.000,7700.000,8696.000,9856.000,9335.000,9891.000,0.138,0.164,0.104,0,0,0,257.33,254.00,15.00,19.00,21.00,0.35,0.34,0.34,0.16,0.18,0.17,43666.00,42596.00,44811.00,0.84,0.84,0.84,22660.00,22911.00,23695.00,81.00,76.00,263.00,2.00,28.00,32.00,76.00,-80.00,117.00,78.00,-52.00,149.00,9565.00,8860.00,705.00,0.07,8823.00,7919.00,904.00,0.10,8809.00,8157.00,652.00,0.07,0.38,0.08,0.00,0.02,0.87,0.02,0.00,0.00,0.54,0.53,2990.00,3368.67,3360392.00,3330275.00,21234596.00,23839330.00,47.10,479.00,0.27,0.38,0.55,0.44,0.60,0.38,0.67,0.33,0.55,0.44,0.77,0.23,0.59,0.21,0.41,0.41,0.35,0.37,0.44,0.56,0.32,0.56,0.48,0.42,0.49,0.36,0.59,0.29,0.57,0.30,0.41,0.59
28041,Greene County,MS,"Greene County, MS",31.217053,-88.63965,Atlantic-S,1325.000,1366.000,974.000,4531.000,4361.000,4335.000,5922.000,5789.000,5369.000,0.224,0.236,0.181,0,0,0,0.00,0.00,5.00,7.00,9.00,0.35,0.38,0.39,0.22,0.23,0.24,36547.00,37362.00,39615.00,0.70,0.74,0.74,14404.00,14290.00,13408.00,9.00,-1.00,-77.00,0.00,0.00,-1.00,-9.00,1.00,-74.00,-9.00,1.00,-75.00,4959.00,4512.00,447.00,0.09,4568.00,4055.00,513.00,0.11,4302.00,3987.00,315.00,0.07,0.35,0.27,0.00,0.01,0.72,0.01,2.59,2.86,0.96,0.96,891.00,849.00,0.00,0.00,6078549.00,6683589.00,20.20,713.00,0.26,0.41,0.57,0.41,0.61,0.36,0.67,0.32,0.55,0.43,0.76,0.23,0.60,0.16,0.43,0.40,0.37,0.32,0.47,0.53,0.35,0.50,0.51,0.37,0.52,0.31,0.59,0.25,0.59,0.26,0.44,0.55
28043,Grenada County,MS,"Grenada County, MS",33.775041,-89.80344,Atlantic-S,5288.000,5029.000,4424.000,5986.000,6234.000,5970.000,11335.000,11321.000,10513.000,0.467,0.444,0.421,0,0,0,2342.67,2645.67,5.00,7.00,9.00,0.36,0.40,0.39,0.21,0.20,0.25,32835.00,32543.00,33650.00,0.63,0.64,0.63,21855.00,21610.00,21275.00,-51.00,26.00,-232.00,0.00,1.00,1.00,-11.00,20.00,-247.00,-11.00,21.00,-246.00,9595.00,8894.00,701.00,0.07,9612.00,8726.00,886.00,0.09,9613.00,9111.00,502.00,0.05,0.46,0.42,0.00,0.01,0.57,0.00,0.70,0.74,0.83,0.82,8008.00,8710.00,24298756.00,29677560.00,58104383.00,67567269.00,51.90,422.00,0.27,0.41,0.65,0.33,0.67,0.29,0.72,0.26,0.62,0.36,0.79,0.19,0.66,0.11,0.48,0.37,0.42,0.27,0.54,0.46,0.39,0.44,0.55,0.30,0.57,0.24,0.64,0.19,0.64,0.20,0.51,0.48
28045,Hancock County,MS,"Hancock County, MS",30.358127,-89.46245,Atlantic-S,3917.000,3768.000,3344.000,12964.000,13020.000,13811.000,17167.000,17056.000,17637.000,0.228,0.221,0.190,0,0,0,855.33,857.67,21.00,21.00,21.00,0.34,0.30,0.32,0.17,0.25,0.20,43491.00,39996.00,46288.00,0.84,0.79,0.86,44103.00,45331.00,46791.00,89.00,564.00,425.00,22.00,56.00,27.00,83.00,412.00,326.00,105.00,468.00,353.00,18398.00,17379.00,1019.00,0.06,19597.00,17941.00,1656.00,0.09,18873.00,17727.00,1146.00,0.06,0.56,0.08,0.01,0.03,0.84,0.03,0.56,0.00,0.93,0.92,9367.67,9134.67,13835393.00,14325844.00,92051489.00,89462419.00,92.70,474.00,0.27,0.37,0.56,0.42,0.63,0.35,0.68,0.31,0.57,0.42,0.77,0.22,0.59,0.21,0.43,0.40,0.37,0.37,0.45,0.55,0.32,0.56,0.48,0.43,0.50,0.36,0.59,0.28,0.58,0.30,0.42,0.58
28047,Harrison County,MS,"Harrison County, MS",30.427896,-89.07953,Atlantic-S,23119.000,22673.000,21169.000,39470.000,38757.000,40354.000,63328.000,61957.000,63313.000,0.365,0.366,0.334,0,0,0,4229.00,0.00,17.00,21.00,21.00,0.33,0.33,0.32,0.16,0.21,0.19,44463.00,39046.00,41010.00,0.85,0.77,0.76,187893.00,193692.00,203234.00,788.00,2750.00,2272.00,131.00,765.00,306.00,409.00,981.00,825.00,540.00,1746.00,1131.00,86814.00,82117.00,4697.00,0.05,88960.00,81688.00,7272.00,0.08,86666.00,81891.00,4775.00,0.06,0.56,0.24,0.03,0.05,0.66,0.04,0.34,0.35,0.82,0.83,65051.33,66229.67,53997829.00,0.00,522533473.00,542296870.00,326.00,574.00,0.30,0.37,0.63,0.36,0.66,0.31,0.71,0.28,0.62,0.37,0.80,0.19,0.63,0.17,0.48,0.35,0.42,0.31,0.50,0.50,0.36,0.51,0.53,0.36,0.55,0.30,0.63,0.25,0.61,0.26,0.46,0.54
28049,Hinds County,MS,"Hinds County, MS",32.294333,-90.30537,Atlantic-S,76112.000,75401.000,67594.000,29664.000,32949.000,25275.000,106491.000,108902.000,94681.000,0.715,0.692,0.714,1,1,1,3662.33,3632.33,5.00,5.00,7.00,0.33,0.35,0.35,0.23,0.26,0.24,38826.00,35014.00,38454.00,0.75,0.69,0.72,245694.00,247694.00,241229.00,329.00,-204.00,-2005.00,60.00,194.00,234.00,-124.00,-1832.00,-3381.00,-64.00,-1638.00,-3147.00,116684.00,109822.00,6862.00,0.06,115704.00,105543.00,10161.00,0.09,111304.00,105290.00,6014.00,0.05,0.61,0.70,0.01,0.02,0.28,0.02,1.36,1.78,0.76,0.75,83428.67,85361.00,49391405.00,47350938.00,807255210.00,849753503.00,281.90,870.00,0.30,0.40,0.73,0.24,0.75,0.21,0.77,0.20,0.69,0.29,0.81,0.17,0.70,0.06,0.53,0.33,0.49,0.21,0.61,0.39,0.45,0.36,0.61,0.23,0.63,0.18,0.67,0.14,0.68,0.15,0.58,0.40
28051,Holmes County,MS,"Holmes County, MS",33.108092,-90.05476,Atlantic-S,7812.000,7765.000,6689.000,1435.000,1714.000,1309.000,9288.000,9543.000,8076.000,0.841,0.814,0.828,1,1,1,446.33,545.00,5.00,7.00,9.00,0.42,0.47,0.46,0.35,0.41,0.44,23369.00,22623.00,22640.00,0.45,0.45,0.42,19400.00,19076.00,17999.00,-78.00,-132.00,-357.00,0.00,0.00,0.00,-94.00,-226.00,-387.00,-94.00,-226.00,-387.00,7143.00,6223.00,920.00,0.13,6618.00,5524.00,1094.00,0.17,6011.00,5350.00,661.00,0.11,0.35,0.83,0.00,0.01,0.17,0.00,0.00,3.29,0.98,0.92,2398.33,2315.00,3677783.00,4881203.00,16590209.00,16476238.00,25.40,757.00,0.27,0.45,0.73,0.24,0.71,0.23,0.75,0.22,0.67,0.30,0.81,0.17,0.73,0.05,0.53,0.34,0.47,0.17,0.63,0.37,0.48,0.31,0.63,0.18,0.64,0.14,0.69,0.11,0.70,0.12,0.62,0.37
28053,Humphreys County,MS,"Humphreys County, MS",33.128677,-90.53346,Atlantic-S,3903.000,3634.000,3071.000,1293.000,1462.000,1151.000,5212.000,5126.000,4253.000,0.749,0.709,0.722,1,1,1,0.00,614.33,3.00,5.00,7.00,0.42,0.44,0.42,0.35,0.38,0.40,24091.00,23169.00,25562.00,0.46,0.46,0.48,9330.00,9215.00,8513.00,-45.00,-112.00,-145.00,0.00,6.00,5.00,-69.00,-173.00,-135.00,-69.00,-167.00,-130.00,4337.00,3919.00,418.00,0.10,3171.00,2567.00,604.00,0.19,2383.00,2111.00,272.00,0.11,0.39,0.75,0.00,0.03,0.26,0.01,0.00,0.00,0.72,0.65,2275.33,1710.00,0.00,3365683.00,13062151.00,11405588.00,22.40,418.00,0.27,0.44,0.72,0.25,0.71,0.23,0.75,0.22,0.66,0.31,0.81,0.17,0.72,0.05,0.52,0.35,0.46,0.18,0.62,0.38,0.47,0.32,0.62,0.20,0.63,0.15,0.68,0.12,0.69,0.12,0.61,0.38
28055,Issaquena County,MS,"Issaquena County, MS",32.791494,-90.98975,Atlantic-S,479.000,579.000,395.000,302.000,364.000,298.000,787.000,950.000,699.000,0.609,0.610,0.565,1,1,1,0.00,0.00,5.00,9.00,13.00,0.38,0.37,0.34,0.48,0.40,0.40,26522.00,27683.00,37096.00,0.51,0.55,0.69,1394.00,1411.00,1294.00,-12.00,17.00,-36.00,0.00,0.00,0.00,-9.00,13.00,-41.00,-9.00,13.00,-41.00,687.00,628.00,59.00,0.09,471.00,388.00,83.00,0.18,398.00,341.00,57.00,0.14,0.27,0.64,0.00,0.01,0.35,0.00,3.16,3.91,0.92,0.97,148.33,106.33,0.00,0.00,915371.00,614355.00,3.40,413.00,0.28,0.42,0.69,0.28,0.69,0.26,0.72,0.26,0.64,0.33,0.79,0.18,0.71,0.07,0.50,0.34,0.46,0.19,0.61,0.39,0.46,0.35,0.62,0.22,0.63,0.17,0.68,0.14,0.68,0.15,0.57,0.41
28057,Itawamba County,MS,"Itawamba County, MS",34.277717,-88.37276,Atlantic-S,1706.000,2084.000,1117.000,7393.000,7663.000,8470.000,9318.000,9951.000,9737.000,0.183,0.209,0.115,0,0,0,1617.00,2145.00,11.00,15.00,17.00,0.31,0.33,0.35,0.15,0.18,0.17,38063.00,37848.00,38366.00,0.73,0.75,0.72,23411.00,23392.00,23529.00,10.00,51.00,-120.00,0.00,3.00,5.00,7.00,-24.00,-160.00,7.00,-21.00,-155.00,10069.00,9263.00,806.00,0.08,10415.00,9540.00,875.00,0.08,10521.00,9992.00,529.00,0.05,0.46,0.06,0.00,0.01,0.92,0.00,2.98,3.36,0.94,0.94,4422.67,5224.33,13491740.00,20707103.00,32942740.00,44032058.00,43.90,533.00,0.24,0.40,0.52,0.46,0.59,0.38,0.66,0.33,0.54,0.45,0.75,0.24,0.55,0.23,0.40,0.43,0.32,0.39,0.42,0.58,0.30,0.57,0.45,0.44,0.46,0.38,0.56,0.30,0.55,0.32,0.40,0.60
28059,Jackson County,MS,"Jackson County, MS",30.455709,-88.63314,Atlantic-S,17299.000,17781.000,14657.000,35747.000,35993.000,33629.000,53655.000,54296.000,49567.000,0.322,0.328,0.296,0,0,0,12965.00,14377.00,17.00,21.00,21.00,0.34,0.31,0.32,0.13,0.17,0.16,51034.00,47672.00,48018.00,0.98,0.94,0.89,139454.00,139999.00,141241.00,-214.00,-35.00,8.00,61.00,332.00,264.00,-320.00,-742.00,-434.00,-259.00,-410.00,-170.00,61569.00,58051.00,3518.00,0.06,63232.00,57255.00,5977.00,0.10,59651.00,55758.00,3893.00,0.07,0.56,0.22,0.02,0.05,0.73,0.03,4.01,4.17,0.92,0.87,37620.00,39927.33,211067588.00,239079654.00,420881713.00,478569419.00,193.20,723.00,0.27,0.39,0.57,0.41,0.66,0.33,0.69,0.30,0.59,0.40,0.78,0.22,0.63,0.17,0.45,0.38,0.38,0.33,0.49,0.51,0.35,0.51,0.52,0.36,0.54,0.30,0.62,0.23,0.61,0.25,0.44,0.55
28061,Jasper County,MS,"Jasper County, MS",31.998764,-89.14583,Atlantic-S,5097.000,5025.000,4368.000,4193.000,4135.000,4038.000,9340.000,9210.000,8475.000,0.546,0.546,0.515,1,1,1,1546.67,1368.00,7.00,9.00,11.00,0.37,0.39,0.38,0.21,0.25,0.23,30950.00,30574.00,35019.00,0.59,0.61,0.65,16987.00,16547.00,16578.00,-75.00,-254.00,17.00,0.00,0.00,0.00,-105.00,-276.00,-16.00,-105.00,-276.00,-16.00,7514.00,6990.00,524.00,0.07,6893.00,6193.00,700.00,0.10,6179.00,5702.00,477.00,0.08,0.43,0.52,0.00,0.01,0.48,0.01,0.00,0.00,0.56,0.50,3311.33,2860.00,14667966.00,14676324.00,30198678.00,27306476.00,25.20,676.00,0.26,0.42,0.67,0.31,0.69,0.27,0.73,0.25,0.64,0.34,0.79,0.19,0.68,0.09,0.49,0.37,0.42,0.25,0.56,0.44,0.41,0.41,0.57,0.27,0.59,0.22,0.65,0.17,0.65,0.18,0.53,0.45
28063,Jefferson County,MS,"Jefferson County, MS",31.739326,-91.04697,Atlantic-S,3951.000,3883.000,3337.000,468.000,551.000,490.000,4433.000,4478.000,3860.000,0.891,0.867,0.865,1,1,1,0.00,0.00,1.00,3.00,5.00,0.42,0.44,0.45,0.38,0.38,0.39,24352.00,23420.00,26408.00,0.47,0.46,0.49,7711.00,7656.00,7297.00,-21.00,77.00,-192.00,0.00,0.00,0.00,-36.00,29.00,-219.00,-36.00,29.00,-219.00,2801.00,2435.00,366.00,0.13,2517.00,2080.00,437.00,0.17,2235.00,1901.00,334.00,0.15,0.45,0.85,0.00,0.00,0.14,0.00,0.21,0.58,0.69,0.70,625.00,546.00,0.00,0.00,4588343.00,4040663.00,14.90,520.00,0.26,0.45,0.72,0.25,0.72,0.22,0.76,0.22,0.67,0.31,0.80,0.18,0.73,0.05,0.53,0.35,0.46,0.18,0.61,0.39,0.47,0.32,0.62,0.20,0.63,0.15,0.68,0.11,0.69,0.12,0.61,0.38
28065,Jefferson Davis County,MS,"Jefferson Davis County, MS",31.577201,-89.81881,Atlantic-S,4267.000,4454.000,3720.000,2507.000,2871.000,2466.000,6864.000,7370.000,6237.000,0.622,0.604,0.596,1,1,1,28.67,70.00,5.00,9.00,11.00,0.36,0.38,0.39,0.28,0.30,0.30,26590.00,27808.00,28271.00,0.51,0.55,0.53,12443.00,12093.00,11385.00,-37.00,-87.00,-219.00,0.00,0.00,0.00,-53.00,-69.00,-177.00,-53.00,-69.00,-177.00,5623.00,5238.00,385.00,0.07,4459.00,3883.00,576.00,0.13,4194.00,3844.00,350.00,0.08,0.40,0.60,0.00,0.01,0.41,0.01,2.60,2.71,0.89,0.86,989.33,967.33,179725.00,721274.00,8000565.00,8330692.00,30.60,408.00,0.26,0.43,0.68,0.29,0.69,0.25,0.74,0.23,0.65,0.33,0.80,0.18,0.68,0.08,0.49,0.36,0.43,0.22,0.58,0.42,0.42,0.38,0.58,0.25,0.60,0.20,0.66,0.14,0.67,0.16,0.56,0.43
28067,Jones County,MS,"Jones County, MS",31.652274,-89.17378,Atlantic-S,9211.000,8846.000,7791.000,20687.000,20157.000,20133.000,30159.000,29273.000,28352.000,0.305,0.302,0.275,0,0,0,6629.33,6588.67,7.00,9.00,9.00,0.37,0.38,0.38,0.22,0.20,0.24,36080.00,37030.00,37367.00,0.69,0.73,0.70,67818.00,68328.00,67953.00,57.00,470.00,-271.00,-3.00,11.00,10.00,39.00,184.00,-391.00,36.00,195.00,-381.00,30914.00,29315.00,1599.00,0.05,28735.00,26560.00,2175.00,0.08,25850.00,24264.00,1586.00,0.06,0.50,0.29,0.00,0.04,0.68,0.03,1.54,1.23,0.96,0.91,21325.33,20155.67,58133106.00,62473829.00,189400232.00,184378031.00,97.50,695.00,0.25,0.41,0.59,0.39,0.66,0.32,0.70,0.29,0.61,0.38,0.77,0.22,0.61,0.17,0.45,0.39,0.38,0.33,0.47,0.53,0.34,0.51,0.50,0.37,0.52,0.32,0.60,0.24,0.59,0.26,0.45,0.55
28069,Kemper County,MS,"Kemper County, MS",32.75268,-88.6519,Atlantic-S,3239.000,3256.000,2827.000,1789.000,1935.000,1778.000,5052.000,5223.000,4639.000,0.641,0.623,0.609,1,1,1,402.00,286.00,5.00,7.00,9.00,0.38,0.38,0.37,0.26,0.29,0.28,28549.00,27601.00,33015.00,0.55,0.55,0.62,10457.00,10351.00,9896.00,-4.00,94.00,-47.00,0.00,1.00,1.00,-11.00,102.00,-47.00,-11.00,103.00,-46.00,4028.00,3702.00,326.00,0.08,3971.00,3450.00,521.00,0.13,3555.00,3244.00,311.00,0.09,0.46,0.61,0.00,0.01,0.36,0.01,0.85,0.98,0.80,0.83,2291.67,2285.33,2742475.00,2296220.00,22953853.00,32121344.00,13.70,766.00,0.27,0.42,0.69,0.28,0.70,0.25,0.74,0.23,0.65,0.33,0.80,0.18,0.70,0.08,0.51,0.36,0.44,0.22,0.59,0.41,0.43,0.38,0.59,0.24,0.61,0.19,0.68,0.14,0.68,0.15,0.56,0.42
28071,Lafayette County,MS,"Lafayette County, MS",34.354615,-89.51222,Atlantic-S,8091.000,7997.000,7969.000,11075.000,10278.000,10872.000,19505.000,18460.000,19643.000,0.415,0.433,0.406,0,0,0,1386.33,1895.00,7.00,9.00,11.00,0.32,0.35,0.34,0.21,0.23,0.26,37732.00,39853.00,40797.00,0.73,0.79,0.76,47563.00,50367.00,53796.00,204.00,1951.00,782.00,22.00,54.00,55.00,87.00,1656.00,539.00,109.00,1710.00,594.00,22246.00,21088.00,1158.00,0.05,23351.00,21550.00,1801.00,0.08,26222.00,24954.00,1268.00,0.05,0.65,0.24,0.02,0.02,0.65,0.03,0.33,0.15,1.03,1.03,12636.67,16029.67,15003496.00,22559618.00,99421528.00,187106241.00,74.90,632.00,0.30,0.35,0.64,0.34,0.68,0.29,0.71,0.27,0.62,0.37,0.80,0.19,0.67,0.14,0.48,0.37,0.44,0.31,0.53,0.47,0.36,0.51,0.54,0.35,0.57,0.28,0.65,0.21,0.65,0.23,0.49,0.51
28073,Lamar County,MS,"Lamar County, MS",31.202475,-89.47419,Atlantic-S,5494.000,5159.000,5190.000,19101.000,18497.000,18751.000,24889.000,23910.000,24592.000,0.221,0.216,0.211,0,0,0,512.67,240.33,7.00,9.00,11.00,0.32,0.35,0.33,0.15,0.17,0.14,48826.00,49250.00,51389.00,0.94,0.98,0.96,56081.00,57862.00,60914.00,406.00,722.00,344.00,4.00,8.00,22.00,338.00,302.00,-25.00,342.00,310.00,-3.00,24035.00,22919.00,1116.00,0.05,28145.00,26328.00,1817.00,0.07,29576.00,28231.00,1345.00,0.05,0.66,0.20,0.01,0.02,0.71,0.02,0.87,0.93,0.97,0.97,15186.33,16478.33,5025652.00,2389724.00,103186763.00,117900949.00,112.00,497.00,0.27,0.37,0.55,0.44,0.64,0.35,0.67,0.33,0.58,0.42,0.77,0.22,0.59,0.20,0.43,0.39,0.38,0.36,0.45,0.55,0.32,0.55,0.49,0.41,0.51,0.35,0.59,0.28,0.58,0.29,0.42,0.58
28075,Lauderdale County,MS,"Lauderdale County, MS",32.400078,-88.67818,Atlantic-S,13814.000,13332.000,11269.000,18700.000,19582.000,17741.000,32777.000,33114.000,29506.000,0.422,0.403,0.382,0,0,0,2619.67,2697.33,7.00,9.00,11.00,0.35,0.34,0.32,0.21,0.23,0.22,36822.00,36420.00,38869.00,0.71,0.72,0.72,80413.00,80266.00,77755.00,152.00,-354.00,-750.00,37.00,130.00,68.00,38.00,-719.00,-925.00,75.00,-589.00,-857.00,33549.00,31308.00,2241.00,0.07,34574.00,31447.00,3127.00,0.09,31861.00,29974.00,1887.00,0.06,0.55,0.43,0.01,0.02,0.55,0.02,2.88,3.15,0.84,0.83,27044.33,27468.00,28709710.00,29190965.00,228909152.00,233905676.00,114.00,704.00,0.27,0.40,0.62,0.35,0.66,0.30,0.71,0.28,0.60,0.38,0.79,0.20,0.65,0.12,0.46,0.38,0.40,0.29,0.52,0.48,0.38,0.46,0.54,0.32,0.56,0.26,0.63,0.20,0.63,0.21,0.49,0.49
28077,Lawrence County,MS,"Lawrence County, MS",31.552943,-90.09741,Atlantic-S,2468.000,2587.000,2195.000,4192.000,4369.000,4091.000,6698.000,7009.000,6364.000,0.369,0.369,0.345,0,0,0,653.33,678.67,7.00,9.00,11.00,0.34,0.39,0.37,0.20,0.20,0.22,33123.00,35396.00,38471.00,0.64,0.70,0.72,12897.00,12612.00,12749.00,-32.00,-60.00,131.00,0.00,0.00,0.00,-56.00,-70.00,108.00,-56.00,-70.00,108.00,5324.00,4914.00,410.00,0.08,4941.00,4433.00,508.00,0.10,4691.00,4357.00,334.00,0.07,0.45,0.31,0.00,0.02,0.70,0.00,0.00,0.00,1.00,0.98,1796.33,1774.67,11222413.00,12573651.00,19672334.00,21268293.00,30.00,431.00,0.27,0.40,0.62,0.36,0.66,0.31,0.71,0.27,0.61,0.38,0.78,0.20,0.64,0.14,0.47,0.37,0.41,0.30,0.50,0.50,0.37,0.48,0.53,0.34,0.55,0.28,0.62,0.22,0.62,0.23,0.48,0.52
28079,Leake County,MS,"Leake County, MS",32.7313,-89.52521,Atlantic-S,4079.000,4151.000,3584.000,4863.000,5148.000,4782.000,8983.000,9359.000,8449.000,0.454,0.444,0.424,0,0,0,0.00,0.00,5.00,9.00,11.00,0.35,0.39,0.41,0.24,0.27,0.27,31525.00,33007.00,32239.00,0.61,0.65,0.60,23756.00,23235.00,22620.00,-47.00,-51.00,-86.00,-2.00,-11.00,-3.00,-21.00,-105.00,-66.00,-23.00,-116.00,-69.00,8448.00,7883.00,565.00,0.07,8405.00,7629.00,776.00,0.09,7792.00,7318.00,474.00,0.06,0.39,0.42,0.00,0.04,0.52,0.03,2.19,2.26,1.06,1.06,4249.00,4110.33,0.00,0.00,27220187.00,29606108.00,40.80,583.00,0.27,0.40,0.65,0.33,0.66,0.30,0.71,0.27,0.61,0.37,0.78,0.20,0.66,0.11,0.47,0.37,0.41,0.27,0.54,0.46,0.40,0.43,0.56,0.30,0.57,0.24,0.64,0.19,0.64,0.20,0.52,0.47
28081,Lee County,MS,"Lee County, MS",34.276904,-88.68251,Atlantic-S,12563.000,12021.000,10029.000,22415.000,22694.000,22220.000,35306.000,34960.000,32913.000,0.356,0.344,0.305,0,0,0,10122.00,10663.67,9.00,11.00,13.00,0.32,0.32,0.33,0.18,0.17,0.19,39970.00,40983.00,43374.00,0.77,0.81,0.81,82910.00,85093.00,85381.00,0.00,921.00,86.00,4.00,23.00,29.00,-15.00,553.00,-64.00,-11.00,576.00,-35.00,37843.00,35249.00,2594.00,0.07,41050.00,37628.00,3422.00,0.08,41100.00,39117.00,1983.00,0.05,0.56,0.29,0.01,0.02,0.67,0.02,1.50,1.60,0.85,0.85,45241.67,48651.00,99191151.00,112362437.00,391939351.00,450799297.00,184.20,450.00,0.27,0.39,0.61,0.37,0.67,0.30,0.71,0.28,0.61,0.38,0.79,0.20,0.63,0.16,0.47,0.38,0.39,0.33,0.49,0.51,0.34,0.51,0.51,0.37,0.53,0.31,0.62,0.24,0.62,0.25,0.46,0.54
28083,Leflore County,MS,"Leflore County, MS",33.564765,-90.26622,Atlantic-S,9119.000,8914.000,7787.000,3587.000,4105.000,3212.000,12773.000,13081.000,11140.000,0.714,0.681,0.699,1,1,1,1886.67,1990.67,5.00,7.00,7.00,0.38,0.42,0.44,0.39,0.43,0.40,23614.00,24839.00,26439.00,0.45,0.49,0.49,32402.00,30781.00,29856.00,20.00,-1246.00,-444.00,10.00,17.00,23.00,-80.00,-1395.00,-548.00,-70.00,-1378.00,-525.00,13525.00,12340.00,1185.00,0.09,11210.00,9637.00,1573.00,0.14,10401.00,9435.00,966.00,0.09,0.42,0.73,0.01,0.03,0.26,0.03,0.88,0.96,1.01,1.00,10032.67,10398.33,13105622.00,13695822.00,72991358.00,74788952.00,54.50,593.00,0.27,0.43,0.72,0.25,0.72,0.23,0.76,0.22,0.67,0.31,0.80,0.17,0.72,0.06,0.52,0.36,0.46,0.20,0.61,0.39,0.45,0.34,0.61,0.22,0.62,0.17,0.68,0.12,0.69,0.13,0.59,0.39
28085,Lincoln County,MS,"Lincoln County, MS",31.53998,-90.4471,Atlantic-S,5471.000,5505.000,4458.000,10839.000,10781.000,10550.000,16414.000,16402.000,15193.000,0.333,0.336,0.293,0,0,0,882.00,970.67,5.00,7.00,9.00,0.37,0.39,0.39,0.21,0.24,0.22,34050.00,36112.00,36118.00,0.65,0.72,0.67,34878.00,34835.00,34523.00,9.00,-21.00,-78.00,4.00,6.00,6.00,-31.00,-117.00,-130.00,-27.00,-111.00,-124.00,14126.00,13113.00,1013.00,0.07,14412.00,13168.00,1244.00,0.09,14441.00,13615.00,826.00,0.06,0.48,0.31,0.00,0.01,0.68,0.01,1.78,1.81,1.00,0.98,9284.67,10010.67,9803118.00,12275256.00,75005612.00,89616616.00,59.50,586.00,0.25,0.42,0.62,0.37,0.68,0.30,0.72,0.26,0.63,0.36,0.78,0.20,0.63,0.16,0.46,0.38,0.40,0.31,0.48,0.52,0.34,0.50,0.51,0.36,0.53,0.30,0.60,0.23,0.60,0.24,0.45,0.54
28087,Lowndes County,MS,"Lowndes County, MS",33.508233,-88.42232,Atlantic-S,13388.000,13209.000,11819.000,13518.000,13994.000,13271.000,27158.000,27465.000,25575.000,0.493,0.481,0.462,0,0,0,4023.67,3876.00,7.00,9.00,9.00,0.35,0.35,0.34,0.23,0.24,0.24,36069.00,38605.00,39937.00,0.69,0.76,0.74,59802.00,59680.00,59602.00,23.00,90.00,-142.00,30.00,177.00,121.00,-48.00,-340.00,-386.00,-18.00,-163.00,-265.00,25896.00,23939.00,1957.00,0.08,27522.00,25005.00,2517.00,0.09,25555.00,23982.00,1573.00,0.06,0.53,0.44,0.01,0.02,0.54,0.02,1.60,2.01,1.07,1.08,21281.67,20947.00,56358069.00,62499684.00,207873777.00,204101287.00,118.10,506.00,0.27,0.40,0.64,0.33,0.68,0.28,0.72,0.26,0.63,0.36,0.79,0.19,0.67,0.11,0.48,0.37,0.42,0.27,0.54,0.46,0.39,0.45,0.55,0.31,0.57,0.25,0.65,0.19,0.64,0.20,0.51,0.48
28089,Madison County,MS,"Madison County, MS",32.570561,-90.08398,Atlantic-S,20722.000,19831.000,20343.000,28507.000,27203.000,28265.000,49571.000,47269.000,49802.000,0.418,0.420,0.408,0,0,0,6573.00,9452.00,5.00,7.00,7.00,0.30,0.32,0.29,0.13,0.14,0.13,62129.00,55692.00,66671.00,1.19,1.10,1.24,95587.00,98549.00,105114.00,384.00,1378.00,1705.00,47.00,170.00,162.00,279.00,911.00,1149.00,326.00,1081.00,1311.00,46205.00,43861.00,2344.00,0.05,50411.00,47262.00,3149.00,0.06,52816.00,50535.00,2281.00,0.04,0.74,0.38,0.02,0.03,0.54,0.04,0.90,0.73,0.95,0.97,41663.00,50003.00,93589409.00,150587942.00,419126203.00,550918309.00,133.20,715.00,0.29,0.36,0.64,0.34,0.71,0.27,0.73,0.26,0.64,0.35,0.81,0.19,0.68,0.13,0.50,0.35,0.46,0.30,0.53,0.47,0.37,0.49,0.54,0.34,0.58,0.28,0.65,0.21,0.65,0.22,0.49,0.51
